DATE,TEAM,OPPONENT,NAME,POSITION,MINUTES,POINTS,REBOUNDS,ASSISTS,PTS+REB+AST,STEALS,BLOCKS,TURNOVERS,FOULS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,FANTASY,STARTER?,HOME?,WIN?,game_id
05/16/21,BRK,CLE,Mike James,PG,27,14,4,8,26,2,0,2,2,6,16,2,6,0,1,0,4,34.8,False,True,True,brk20210516
05/16/21,BRK,CLE,Landry Shamet,SG,25,12,2,3,17,0,0,1,2,4,8,4,7,0,0,1,1,17.9,False,True,True,brk20210516
05/16/21,BRK,CLE,Bruce Brown,PG,25,12,4,4,20,2,2,1,1,4,5,0,0,4,6,0,4,33.8,False,True,True,brk20210516
05/16/21,BRK,CLE,Tyler Johnson,SG,22,10,3,2,15,0,0,1,4,4,9,2,5,0,0,0,3,15.6,False,True,True,brk20210516
05/16/21,BRK,CLE,Jeff Green,PF,22,13,2,0,15,1,1,1,1,4,6,3,4,2,2,0,2,20.4,False,True,True,brk20210516
05/16/21,BRK,CLE,Nic Claxton,C,22,4,5,0,9,0,2,1,2,2,4,0,0,0,0,2,3,15.0,False,True,True,brk20210516
05/16/21,BRK,CLE,Blake Griffin,PF,21,9,1,2,12,0,1,2,2,4,8,0,2,1,2,0,1,14.2,False,True,True,brk20210516
05/16/21,BRK,CLE,Timothe Luwawu-Cabarrot,SF,7,7,0,1,8,1,0,0,0,3,3,1,1,0,0,0,0,11.5,False,True,True,brk20210516
05/16/21,BRK,CLE,Reggie Perry,PF,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1.2,False,True,True,brk20210516
05/16/21,BRK,CLE,Alize Johnson,PF,3,2,1,0,3,0,0,0,0,1,2,0,0,0,0,1,0,3.2,False,True,True,brk20210516
05/16/21,CLE,BRK,Dean Wade,PF,35,18,8,3,29,1,0,1,3,7,14,4,9,0,0,2,6,34.1,False,False,False,brk20210516
05/16/21,CLE,BRK,Isaac Okoro,SG,34,18,3,0,21,0,0,3,2,6,16,2,7,4,8,1,2,18.6,False,False,False,brk20210516
05/16/21,CLE,BRK,Cedi Osman,SF,31,5,5,3,13,1,0,4,3,2,10,1,6,0,0,1,4,14.5,False,False,False,brk20210516
05/16/21,CLE,BRK,Brodric Thomas,SG,31,14,4,0,18,3,0,0,2,4,8,1,5,5,9,1,3,27.8,False,False,False,brk20210516
05/16/21,CLE,BRK,Jarrett Allen,C,29,9,11,0,20,1,1,0,0,2,7,0,1,5,7,2,9,28.2,False,False,False,brk20210516
05/16/21,CLE,BRK,Damyean Dotson,SG,28,17,1,3,21,0,0,4,1,7,9,3,5,0,0,0,1,18.7,False,False,False,brk20210516
05/16/21,CLE,BRK,Collin Sexton,SG,20,16,2,5,23,1,0,1,2,5,11,1,4,5,5,0,2,27.9,False,False,False,brk20210516
05/16/21,CLE,BRK,Mfiondu Kabengele,PF,18,8,10,1,19,0,3,1,1,3,5,0,1,2,2,3,7,29.5,False,False,False,brk20210516
05/16/21,CLE,BRK,Jeremiah Martin,PG,12,4,1,1,6,1,1,0,0,2,5,0,1,0,0,1,0,12.7,False,False,False,brk20210516
05/16/21,CHI,MIL,Coby White,PG,31,19,5,5,29,1,1,4,1,6,13,4,9,3,4,0,5,34.5,False,True,True,chi20210516
05/16/21,CHI,MIL,Patrick Williams,PF,29,11,7,1,19,1,2,3,2,4,8,0,1,3,3,3,4,26.9,False,True,True,chi20210516
05/16/21,CHI,MIL,Garrett Temple,SG,28,7,3,3,13,0,0,2,1,3,5,1,2,0,0,1,2,13.1,False,True,True,chi20210516
05/16/21,CHI,MIL,Thaddeus Young,PF,25,20,7,3,30,0,3,4,2,8,15,0,1,4,6,1,6,37.9,False,True,True,chi20210516
05/16/21,CHI,MIL,Lauri Markkanen,PF,24,17,5,1,23,0,0,2,1,6,11,2,4,3,4,0,5,22.5,False,True,True,chi20210516
05/16/21,CHI,MIL,Javonte Green,SF,23,6,2,1,9,4,1,0,3,3,5,0,1,0,0,0,2,24.9,False,True,True,chi20210516
05/16/21,CHI,MIL,Devon Dotson,PG,21,11,2,4,17,1,0,0,2,5,10,1,5,0,0,0,2,22.4,False,True,True,chi20210516
05/16/21,CHI,MIL,Denzel Valentine,SG,20,8,2,3,13,0,1,0,3,3,9,2,4,0,0,0,2,17.9,False,True,True,chi20210516
05/16/21,CHI,MIL,Cristiano Felicio,C,17,5,8,0,13,1,0,0,2,2,5,0,1,1,2,3,5,17.6,False,True,True,chi20210516
05/16/21,CHI,MIL,Ryan Arcidiacono,PG,16,14,4,2,20,0,0,1,3,5,6,4,4,0,0,0,4,20.8,False,True,True,chi20210516
05/16/21,MIL,CHI,Mamadi Diakite,PF,38,13,7,1,21,3,1,0,4,4,11,0,1,5,8,2,5,34.9,False,False,False,chi20210516
05/16/21,MIL,CHI,Jordan Nwora,SF,35,34,14,0,48,1,2,3,3,14,23,4,8,2,4,4,10,56.8,False,False,False,chi20210516
05/16/21,MIL,CHI,Jeff Teague,PG,33,23,3,7,33,3,1,2,0,5,11,3,3,10,12,0,3,47.1,False,False,False,chi20210516
05/16/21,MIL,CHI,Justin Jackson,SF,32,9,6,1,16,0,0,1,1,3,9,2,6,1,2,2,4,16.7,False,False,False,chi20210516
05/16/21,MIL,CHI,Elijah Bryant,SG,31,16,6,3,25,0,1,4,4,6,13,1,5,3,3,2,4,26.7,False,False,False,chi20210516
05/16/21,MIL,CHI,Sam Merrill,SG,27,2,3,1,6,3,0,0,2,1,9,0,5,0,0,0,3,16.1,False,False,False,chi20210516
05/16/21,MIL,CHI,Pat Connaughton,SG,25,15,1,0,16,2,0,0,0,5,10,2,7,3,3,0,1,22.2,False,False,False,chi20210516
05/16/21,MIL,CHI,Thanasis Antetokounmpo,SF,15,0,1,1,2,1,0,1,2,0,4,0,2,0,0,0,1,4.7,False,False,False,chi20210516
05/16/21,DET,MIA,Saddiq Bey,SF,36,22,5,4,31,1,1,2,2,7,21,4,15,4,5,1,4,38.0,False,True,False,det20210516
05/16/21,DET,MIA,Tyler Cook,PF,35,12,9,1,22,0,0,0,1,6,8,0,0,0,0,2,7,24.3,False,True,False,det20210516
05/16/21,DET,MIA,Hamidou Diallo,SG,30,15,5,2,22,0,0,4,4,4,8,1,3,6,9,1,4,20.0,False,True,False,det20210516
05/16/21,DET,MIA,Cory Joseph,PG,30,14,4,5,23,1,1,2,2,6,14,2,4,0,0,1,3,30.3,False,True,False,det20210516
05/16/21,DET,MIA,Killian Hayes,PG,30,10,0,4,14,1,0,3,5,3,7,2,5,2,2,0,0,16.0,False,True,False,det20210516
05/16/21,DET,MIA,Saben Lee,PG,27,10,2,7,19,0,1,2,1,5,8,0,1,0,0,0,2,23.9,False,True,False,det20210516
05/16/21,DET,MIA,Josh Jackson,SG,24,17,3,3,23,1,0,2,3,6,15,2,7,3,5,1,2,26.1,False,True,False,det20210516
05/16/21,DET,MIA,Jahlil Okafor,C,24,7,5,0,12,0,1,1,3,3,5,0,0,1,1,1,4,15.0,False,True,False,det20210516
05/16/21,MIA,DET,Precious Achiuwa,PF,41,23,10,0,33,2,1,2,3,10,16,0,0,3,7,3,7,42.0,False,False,True,det20210516
05/16/21,MIA,DET,Nemanja Bjelica,PF,37,21,6,6,33,2,1,2,3,8,13,4,6,1,2,2,4,44.2,False,False,True,det20210516
05/16/21,MIA,DET,Gabe Vincent,PG,36,15,6,10,31,2,0,3,3,6,12,3,7,0,0,0,6,40.2,False,False,True,det20210516
05/16/21,MIA,DET,Max Strus,SF,35,20,4,2,26,1,0,0,1,7,16,3,11,3,4,0,4,30.8,False,False,True,det20210516
05/16/21,MIA,DET,Tyler Herro,SG,35,16,6,11,33,0,0,1,3,7,13,1,5,1,2,0,6,38.7,False,False,True,det20210516
05/16/21,MIA,DET,KZ Okpala,PF,33,17,5,2,24,2,2,2,4,6,9,0,1,5,5,1,4,36.0,False,False,True,det20210516
05/16/21,MIA,DET,Duncan Robinson,SF,19,8,2,1,11,2,1,0,2,3,5,2,4,0,0,0,2,20.9,False,False,True,det20210516
05/16/21,GSW,MEM,Stephen Curry,PG,39,46,7,9,62,1,1,7,2,16,36,9,22,5,6,1,6,66.9,False,True,True,gsw20210516
05/16/21,GSW,MEM,Draymond Green,PF,37,14,9,9,32,1,2,3,3,4,7,0,2,6,6,1,8,44.3,False,True,True,gsw20210516
05/16/21,GSW,MEM,Andrew Wiggins,PF,37,21,10,0,31,1,1,2,3,9,16,2,2,1,2,3,7,37.0,False,True,True,gsw20210516
05/16/21,GSW,MEM,Kevon Looney,C,31,6,11,3,20,0,0,1,3,3,5,0,0,0,0,5,6,22.7,False,True,True,gsw20210516
05/16/21,GSW,MEM,Kent Bazemore,SF,27,2,1,2,5,2,0,2,4,0,1,0,1,2,2,0,1,10.2,False,True,True,gsw20210516
05/16/21,GSW,MEM,Juan Toscano-Anderson,SG,26,9,3,1,13,2,0,1,1,4,7,1,3,0,0,0,3,19.1,False,True,True,gsw20210516
05/16/21,GSW,MEM,Jordan Poole,SG,24,15,3,1,19,2,0,3,1,5,9,3,7,2,2,2,1,23.1,False,True,True,gsw20210516
05/16/21,GSW,MEM,Mychal Mulder,PG,14,0,2,1,3,0,0,0,2,0,2,0,2,0,0,0,2,3.9,False,True,True,gsw20210516
05/16/21,MEM,GSW,Ja Morant,PG,37,16,3,9,28,1,0,4,1,7,21,1,6,1,2,1,2,32.1,False,False,False,gsw20210516
05/16/21,MEM,GSW,Jonas Valanciunas,C,35,29,16,1,46,1,0,1,2,12,15,0,0,5,6,6,10,51.7,False,False,False,gsw20210516
05/16/21,MEM,GSW,Jaren Jackson,C,31,14,7,2,23,3,2,2,5,5,13,2,7,2,2,2,5,38.4,False,False,False,gsw20210516
05/16/21,MEM,GSW,Kyle Anderson,PF,29,10,5,4,19,2,1,1,2,4,9,0,2,2,2,1,4,30.0,False,False,False,gsw20210516
05/16/21,MEM,GSW,Dillon Brooks,SF,29,18,2,6,26,0,0,0,6,6,14,1,4,5,7,0,2,29.4,False,False,False,gsw20210516
05/16/21,MEM,GSW,Desmond Bane,SG,28,8,0,1,9,2,1,0,1,3,6,2,3,0,0,0,0,18.5,False,False,False,gsw20210516
05/16/21,MEM,GSW,De'Anthony Melton,PG,20,4,2,0,6,2,0,3,1,2,7,0,3,0,0,1,1,9.4,False,False,False,gsw20210516
05/16/21,MEM,GSW,Brandon Clarke,PF,13,2,1,0,3,1,0,0,2,1,4,0,0,0,0,1,0,6.2,False,False,False,gsw20210516
05/16/21,MEM,GSW,Tyus Jones,PG,10,0,3,2,5,0,0,1,1,0,2,0,0,0,0,0,3,5.6,False,False,False,gsw20210516
05/16/21,MEM,GSW,Xavier Tillman,PF,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0,False,False,False,gsw20210516
05/16/21,MIN,DAL,Anthony Edwards,SG,38,30,0,4,34,0,2,1,1,10,21,5,9,5,5,0,0,41.0,False,True,True,min20210516
05/16/21,MIN,DAL,D'Angelo Russell,PG,35,23,3,10,36,3,0,2,0,8,19,3,9,4,5,0,3,48.6,False,True,True,min20210516
05/16/21,MIN,DAL,Jaden McDaniels,PF,32,19,3,2,24,0,1,2,4,8,13,3,7,0,0,2,1,26.6,False,True,True,min20210516
05/16/21,MIN,DAL,Karl-Anthony Towns,C,31,23,9,5,37,2,0,1,6,6,12,1,4,10,11,2,7,46.3,False,True,True,min20210516
05/16/21,MIN,DAL,Jarred Vanderbilt,PF,23,7,12,1,20,3,0,0,1,3,6,0,1,1,2,5,7,31.9,False,True,True,min20210516
05/16/21,MIN,DAL,Ricky Rubio,PG,20,2,3,7,12,0,0,1,1,1,3,0,2,0,0,0,3,15.1,False,True,True,min20210516
05/16/21,MIN,DAL,Josh Okogie,SG,20,6,2,1,9,2,1,1,2,2,4,1,3,1,2,1,1,17.9,False,True,True,min20210516
05/16/21,MIN,DAL,Naz Reid,C,16,17,5,0,22,0,0,0,3,7,7,3,3,0,0,1,4,23.0,False,True,True,min20210516
05/16/21,MIN,DAL,Jordan McLaughlin,PG,10,7,0,3,10,1,0,0,1,3,3,1,1,0,0,0,0,14.5,False,True,True,min20210516
05/16/21,MIN,DAL,Juancho Hernangomez,PF,10,2,1,2,5,0,0,1,3,1,2,0,1,0,0,0,1,5.2,False,True,True,min20210516
05/16/21,DAL,MIN,Dorian Finney-Smith,PF,28,15,4,1,20,0,0,3,1,6,9,3,5,0,0,1,3,18.3,False,False,False,min20210516
05/16/21,DAL,MIN,Dwight Powell,C,27,6,7,8,21,0,2,1,5,2,3,0,0,2,2,3,4,31.4,False,False,False,min20210516
05/16/21,DAL,MIN,Jalen Brunson,PG,26,15,0,3,18,1,0,2,2,6,12,2,4,1,1,0,0,20.5,False,False,False,min20210516
05/16/21,DAL,MIN,Kristaps Porzingis,C,25,18,4,1,23,0,1,0,2,6,10,4,5,2,2,0,4,27.3,False,False,False,min20210516
05/16/21,DAL,MIN,Tim Hardaway,SG,24,15,0,4,19,0,1,1,1,5,7,2,3,3,3,0,0,23.0,False,False,False,min20210516
05/16/21,DAL,MIN,Josh Richardson,SG,22,11,5,4,20,0,0,2,1,5,14,1,4,0,0,2,3,21.0,False,False,False,min20210516
05/16/21,DAL,MIN,Luka Doncic,PG,20,18,6,6,30,2,0,4,1,6,13,2,7,4,5,0,6,36.2,False,False,False,min20210516
05/16/21,DAL,MIN,Josh Green,SG,16,8,2,1,11,1,0,0,1,4,8,0,2,0,1,1,1,14.9,False,False,False,min20210516
05/16/21,DAL,MIN,Nicolo Melli,PF,15,10,5,2,17,1,0,0,0,3,6,2,5,2,2,2,3,22.0,False,False,False,min20210516
05/16/21,DAL,MIN,Trey Burke,PG,10,2,1,1,4,0,0,0,0,1,4,0,2,0,0,0,1,4.7,False,False,False,min20210516
05/16/21,DAL,MIN,Willie Cauley-Stein,C,9,0,2,0,2,0,1,1,4,0,1,0,0,0,0,1,1,4.4,False,False,False,min20210516
05/16/21,DAL,MIN,Tyler Bey,SF,4,0,2,0,2,0,0,1,0,0,2,0,0,0,0,1,1,1.4,False,False,False,min20210516
05/16/21,DAL,MIN,Nate Hinton,SG,4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0.0,False,False,False,min20210516
05/16/21,DAL,MIN,Boban Marjanovic,C,4,3,0,1,4,0,0,1,0,0,0,0,0,3,4,0,0,3.5,False,False,False,min20210516
05/16/21,NOP,LAL,Nickeil Alexander-Walker,SG,36,14,4,5,23,1,0,4,0,5,15,2,8,2,2,1,3,25.3,False,True,False,nop20210516
05/16/21,NOP,LAL,Naji Marshall,SF,35,18,6,7,31,1,0,7,1,6,13,4,6,2,2,0,6,31.7,False,True,False,nop20210516
05/16/21,NOP,LAL,Willy Hernangomez,C,29,19,13,1,33,0,2,2,4,8,11,0,0,3,5,4,9,40.1,False,True,False,nop20210516
05/16/21,NOP,LAL,Kira Lewis,PG,25,12,3,4,19,1,0,2,0,4,6,1,2,3,3,0,3,22.6,False,True,False,nop20210516
05/16/21,NOP,LAL,James Johnson,PF,25,8,4,3,15,0,0,2,4,4,11,0,2,0,3,1,3,15.3,False,True,False,nop20210516
05/16/21,NOP,LAL,Eric Bledsoe,SG,22,13,4,2,19,0,2,0,0,5,9,2,4,1,2,0,4,26.8,False,True,False,nop20210516
05/16/21,NOP,LAL,Wenyen Gabriel,PF,20,4,4,0,8,0,1,0,6,1,4,0,2,2,2,0,4,11.8,False,True,False,nop20210516
05/16/21,NOP,LAL,Jaxson Hayes,C,19,10,7,3,20,1,0,0,2,4,7,0,0,2,2,2,5,25.9,False,True,False,nop20210516
05/16/21,NOP,LAL,Marcos Louzada,SF,18,0,1,1,2,0,0,3,1,0,2,0,1,0,0,0,1,-0.3,False,True,False,nop20210516
05/16/21,NOP,LAL,James Nunnally,SF,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2,False,True,False,nop20210516
05/16/21,LAL,NOP,Anthony Davis,PF,30,14,5,1,20,1,0,1,0,5,12,0,3,4,6,0,5,23.5,False,False,True,nop20210516
05/16/21,LAL,NOP,Dennis Schroder,SG,28,12,3,4,19,2,0,0,3,5,11,2,6,0,0,0,3,27.6,False,False,True,nop20210516
05/16/21,LAL,NOP,Kentavious Caldwell-Pope,SG,27,10,1,6,17,1,0,0,3,4,8,2,6,0,0,0,1,23.2,False,False,True,nop20210516
05/16/21,LAL,NOP,LeBron James,PG,27,25,1,6,32,3,0,2,0,11,22,2,5,1,2,1,0,42.2,False,False,True,nop20210516
05/16/21,LAL,NOP,Marc Gasol,C,26,3,7,4,14,1,2,1,2,1,4,1,3,0,0,1,6,25.4,False,False,True,nop20210516
05/16/21,LAL,NOP,Kyle Kuzma,SF,26,8,6,3,17,0,0,0,0,3,5,0,0,2,2,0,6,19.7,False,False,True,nop20210516
05/16/21,LAL,NOP,Andre Drummond,C,21,13,13,0,26,2,2,2,5,6,11,0,0,1,3,5,8,38.6,False,False,True,nop20210516
05/16/21,LAL,NOP,Alex Caruso,PG,19,9,3,5,17,0,1,1,2,4,8,1,4,0,0,1,2,22.1,False,False,True,nop20210516
05/16/21,LAL,NOP,Talen Horton-Tucker,SG,13,6,1,1,8,2,0,1,1,2,6,1,2,1,2,0,1,13.7,False,False,True,nop20210516
05/16/21,LAL,NOP,Wesley Matthews,SG,10,8,0,0,8,2,0,1,0,3,6,2,5,0,0,0,0,13.0,False,False,True,nop20210516
05/16/21,LAL,NOP,Jared Dudley,PF,4,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,2,2.4,False,False,True,nop20210516
05/16/21,LAL,NOP,Ben McLemore,SG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,False,True,nop20210516
05/16/21,LAL,NOP,Alfonzo McKinnie,SF,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2.0,False,False,True,nop20210516
05/16/21,NYK,BOS,Julius Randle,PF,37,20,7,7,34,1,1,4,3,5,17,2,5,8,10,0,7,40.9,False,True,True,nyk20210516
05/16/21,NYK,BOS,Reggie Bullock,SF,34,16,3,2,21,1,1,0,1,6,9,4,7,0,0,0,3,28.6,False,True,True,nyk20210516
05/16/21,NYK,BOS,RJ Barrett,SG,33,22,4,2,28,0,0,1,4,7,12,2,4,6,8,0,4,28.8,False,True,True,nyk20210516
05/16/21,NYK,BOS,Nerlens Noel,C,32,2,6,0,8,3,3,0,1,1,2,0,0,0,0,0,6,27.2,False,True,True,nyk20210516
05/16/21,NYK,BOS,Alec Burks,SG,25,17,6,0,23,1,0,2,3,6,10,5,7,0,0,1,5,25.2,False,True,True,nyk20210516
05/16/21,NYK,BOS,Derrick Rose,PG,23,7,5,2,14,0,0,1,1,3,9,0,0,1,1,2,3,15.0,False,True,True,nyk20210516
05/16/21,NYK,BOS,Taj Gibson,C,15,4,3,2,9,0,1,0,3,2,4,0,0,0,0,1,2,13.6,False,True,True,nyk20210516
05/16/21,NYK,BOS,Immanuel Quickley,PG,14,2,1,0,3,0,0,0,0,1,7,0,3,0,0,0,1,3.2,False,True,True,nyk20210516
05/16/21,NYK,BOS,Elfrid Payton,PG,13,0,4,1,5,0,0,2,0,0,4,0,0,0,0,0,4,4.3,False,True,True,nyk20210516
05/16/21,NYK,BOS,Obi Toppin,PF,10,6,2,0,8,0,0,0,0,3,5,0,1,0,0,0,2,8.4,False,True,True,nyk20210516
05/16/21,NYK,BOS,Frank Ntilikina,PG,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,False,True,True,nyk20210516
05/16/21,BOS,NYK,Romeo Langford,SG,34,14,4,1,19,1,0,2,4,5,11,0,1,4,6,1,3,21.3,False,False,False,nyk20210516
05/16/21,BOS,NYK,Luke Kornet,C,26,4,3,0,7,0,3,1,1,2,7,0,5,0,0,0,3,15.6,False,False,False,nyk20210516
05/16/21,BOS,NYK,Jabari Parker,PF,26,18,7,2,27,0,0,0,3,6,10,1,3,5,6,1,6,29.4,False,False,False,nyk20210516
05/16/21,BOS,NYK,Carsen Edwards,SG,26,10,2,0,12,1,0,1,1,4,13,2,8,0,0,0,2,14.4,False,False,False,nyk20210516
05/16/21,BOS,NYK,Tremont Waters,PG,25,17,5,5,27,2,0,3,1,7,13,3,8,0,0,0,5,33.5,False,False,False,nyk20210516
05/16/21,BOS,NYK,Grant Williams,PF,25,13,6,2,21,0,0,2,1,5,8,2,2,1,1,1,5,21.2,False,False,False,nyk20210516
05/16/21,BOS,NYK,Payton Pritchard,SG,23,6,6,6,18,0,0,1,2,2,10,2,8,0,0,1,5,21.2,False,False,False,nyk20210516
05/16/21,BOS,NYK,Aaron Nesmith,SF,19,2,3,2,7,0,0,1,3,1,6,0,1,0,0,1,2,7.6,False,False,False,nyk20210516
05/16/21,BOS,NYK,Tacko Fall,C,16,3,8,0,11,0,3,0,2,1,2,0,0,1,2,4,4,21.6,False,False,False,nyk20210516
05/16/21,BOS,NYK,Semi Ojeleye,PF,16,5,2,1,8,0,0,1,1,2,6,1,5,0,0,0,2,7.9,False,False,False,nyk20210516
05/16/21,OKC,LAC,Josh Hall,SF,42,25,10,2,37,0,0,3,5,11,21,1,6,2,6,1,9,37.0,False,True,True,okc20210516
05/16/21,OKC,LAC,Aleksej Pokusevski,PF,40,29,8,2,39,0,0,7,1,10,19,6,9,3,4,0,8,34.6,False,True,True,okc20210516
05/16/21,OKC,LAC,Moses Brown,C,37,24,18,3,45,0,7,0,0,12,19,0,0,0,0,8,10,71.1,False,True,True,okc20210516
05/16/21,OKC,LAC,Charlie Brown,SG,31,7,3,2,12,0,1,1,2,2,10,0,4,3,4,2,1,15.6,False,True,True,okc20210516
05/16/21,OKC,LAC,Jaylen Hoard,SF,29,5,2,3,10,1,2,2,1,2,5,0,2,1,2,1,1,18.9,False,True,True,okc20210516
05/16/21,OKC,LAC,Gabriel Deck,PF,18,6,1,3,10,0,0,1,1,3,4,0,1,0,0,0,1,10.7,False,True,True,okc20210516
05/16/21,OKC,LAC,Tony Bradley,C,14,8,7,1,16,0,2,0,0,4,5,0,0,0,0,2,5,23.9,False,True,True,okc20210516
05/16/21,OKC,LAC,Theo Maledon,PG,13,3,0,4,7,0,0,1,0,1,3,1,3,0,0,0,0,8.0,False,True,True,okc20210516
05/16/21,OKC,LAC,Isaiah Roby,PF,12,10,5,0,15,0,0,0,1,5,8,0,1,0,0,0,5,16.0,False,True,True,okc20210516
05/16/21,LAC,OKC,Patrick Patterson,PF,42,10,6,4,20,1,0,0,0,4,11,2,8,0,0,3,3,26.2,False,False,False,okc20210516
05/16/21,LAC,OKC,Daniel Oturu,C,37,13,12,2,27,2,1,2,3,5,21,1,4,2,2,7,5,37.4,False,False,False,okc20210516
05/16/21,LAC,OKC,Jay Scrubb,SG,36,14,7,1,22,1,0,1,2,7,17,0,4,0,0,2,5,25.9,False,False,False,okc20210516
05/16/21,LAC,OKC,Luke Kennard,SG,29,13,3,1,17,3,0,0,2,6,14,1,7,0,0,0,3,27.1,False,False,False,okc20210516
05/16/21,LAC,OKC,Yogi Ferrell,PG,26,14,7,2,23,1,0,0,3,5,12,2,6,2,2,2,5,28.4,False,False,False,okc20210516
05/16/21,LAC,OKC,Terance Mann,SG,23,19,2,1,22,0,0,0,1,7,8,1,2,4,5,0,2,22.9,False,False,False,okc20210516
05/16/21,LAC,OKC,Patrick Beverley,PG,18,11,0,4,15,0,1,0,1,5,8,0,2,1,2,0,0,20.0,False,False,False,okc20210516
05/16/21,LAC,OKC,Serge Ibaka,C,18,12,7,2,21,0,1,0,1,4,10,1,6,3,4,2,5,26.4,False,False,False,okc20210516
05/16/21,LAC,OKC,Reggie Jackson,SG,6,6,0,0,6,0,0,0,0,2,5,2,4,0,0,0,0,6.0,False,False,False,okc20210516
05/16/21,LAC,OKC,Ivica Zubac,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,False,False,False,okc20210516
05/16/21,PHI,ORL,Tyrese Maxey,SG,34,30,7,6,43,1,1,1,4,11,19,3,4,5,5,0,7,52.4,False,True,True,phi20210516
05/16/21,PHI,ORL,Isaiah Joe,SG,33,17,3,2,22,2,0,1,3,4,12,4,10,5,6,0,3,28.6,False,True,True,phi20210516
05/16/21,PHI,ORL,Shake Milton,SG,25,15,4,9,28,1,2,0,3,6,13,3,6,0,0,0,4,42.3,False,True,True,phi20210516
05/16/21,PHI,ORL,Mike Scott,PF,25,5,2,4,11,0,1,0,3,2,8,1,5,0,0,0,2,16.4,False,True,True,phi20210516
