DATE,TEAM,OPPONENT,NAME,POSITION,MINUTES,POINTS,REBOUNDS,ASSISTS,PTS+REB+AST,STEALS,BLOCKS,TURNOVERS,FOULS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,FANTASY,STARTER?,HOME?,WIN?,game_id
04/10/22,BRK,IND,Kevin Durant,PF,40,20,10,16,46,1,0,6,0,5,17,0,6,10,10,0,10,53.0,False,True,True,brk20220410
04/10/22,BRK,IND,Kyrie Irving,PG,39,35,7,5,47,1,0,3,2,15,20,4,6,1,2,1,6,50.9,False,True,True,brk20220410
04/10/22,BRK,IND,Kessler Edwards,SF,39,10,5,0,15,0,2,2,3,4,7,0,1,2,2,1,4,20.0,False,True,True,brk20220410
04/10/22,BRK,IND,Bruce Brown,SF,37,21,7,3,31,3,2,3,3,8,13,1,2,4,5,0,7,45.9,False,True,True,brk20220410
04/10/22,BRK,IND,Patty Mills,SG,30,8,2,2,12,0,0,3,1,3,6,2,5,0,0,0,2,10.4,False,True,True,brk20220410
04/10/22,BRK,IND,Nic Claxton,C,23,14,6,4,24,0,0,1,4,6,6,0,0,2,2,2,4,26.2,False,True,True,brk20220410
04/10/22,BRK,IND,Andre Drummond,C,19,20,13,0,33,0,2,1,3,9,9,0,0,2,2,4,9,40.6,False,True,True,brk20220410
04/10/22,BRK,IND,Cam Thomas,SG,8,6,0,0,6,0,0,1,0,2,3,1,2,1,2,0,0,5.0,False,True,True,brk20220410
04/10/22,IND,BRK,Tyrese Haliburton,SG,39,17,4,10,31,2,0,1,0,7,14,2,5,1,1,2,2,41.8,False,False,False,brk20220410
04/10/22,IND,BRK,Buddy Hield,SG,35,21,3,6,30,3,0,2,3,8,23,5,14,0,0,0,3,40.6,False,False,False,brk20220410
04/10/22,IND,BRK,Oshae Brissett,SF,35,28,8,3,39,1,0,0,5,10,20,5,10,3,4,3,5,45.1,False,False,False,brk20220410
04/10/22,IND,BRK,Isaiah Jackson,C,32,7,3,0,10,2,1,2,5,3,4,0,0,1,2,0,3,17.6,False,False,False,brk20220410
04/10/22,IND,BRK,T.J. McConnell,PG,30,14,3,5,22,3,0,0,3,5,15,3,7,1,2,0,3,34.1,False,False,False,brk20220410
04/10/22,IND,BRK,Terry Taylor,PF,23,10,7,1,18,1,0,0,2,4,7,0,1,2,2,6,1,22.9,False,False,False,brk20220410
04/10/22,IND,BRK,Duane Washington,PG,18,18,0,0,18,1,0,0,0,7,11,4,6,0,0,0,0,21.0,False,False,False,brk20220410
04/10/22,IND,BRK,Lance Stephenson,SG,17,10,1,5,16,1,0,1,4,3,8,0,1,4,6,0,1,20.7,False,False,False,brk20220410
04/10/22,IND,BRK,Gabe York,SG,6,1,1,2,4,2,0,1,1,0,2,0,2,1,2,0,1,10.2,False,False,False,brk20220410
04/10/22,CHO,WAS,Terry Rozier,SG,31,25,3,6,34,0,0,1,2,10,18,5,9,0,0,0,3,36.6,False,True,True,cho20220410
04/10/22,CHO,WAS,LaMelo Ball,PG,28,24,10,9,43,1,0,8,1,8,16,6,7,2,2,2,8,44.5,False,True,True,cho20220410
04/10/22,CHO,WAS,Miles Bridges,PF,27,9,7,5,21,0,1,0,1,3,12,1,4,2,2,1,6,27.9,False,True,True,cho20220410
04/10/22,CHO,WAS,P.J. Washington,C,24,9,1,1,11,0,1,1,4,4,4,0,0,1,1,0,1,13.7,False,True,True,cho20220410
04/10/22,CHO,WAS,Cody Martin,SF,24,5,5,3,13,2,1,1,1,1,3,0,1,3,3,3,2,23.5,False,True,True,cho20220410
04/10/22,CHO,WAS,Montrezl Harrell,C,22,8,2,4,14,1,1,2,1,4,6,0,0,0,0,2,0,20.4,False,True,True,cho20220410
04/10/22,CHO,WAS,Mason Plumlee,C,21,8,8,2,18,0,2,2,3,4,6,0,0,0,2,1,7,24.6,False,True,True,cho20220410
04/10/22,CHO,WAS,Jalen McDaniels,SF,20,14,6,2,22,0,1,1,0,6,8,2,2,0,0,2,4,26.2,False,True,True,cho20220410
04/10/22,CHO,WAS,Kelly Oubre,SF,16,6,3,1,10,1,0,0,2,2,5,2,5,0,2,0,3,14.1,False,True,True,cho20220410
04/10/22,CHO,WAS,Isaiah Thomas,PG,12,14,1,1,16,1,0,0,2,5,8,2,4,2,2,0,1,19.7,False,True,True,cho20220410
04/10/22,CHO,WAS,James Bouknight,SG,2,2,1,0,3,0,0,0,1,1,2,0,0,0,0,0,1,3.2,False,True,True,cho20220410
04/10/22,CHO,WAS,Kai Jones,C,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6.0,False,True,True,cho20220410
04/10/22,CHO,WAS,Arnoldas Kulboka,SF,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,False,True,True,cho20220410
04/10/22,CHO,WAS,JT Thor,PF,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.2,False,True,True,cho20220410
04/10/22,WAS,CHO,Rui Hachimura,PF,32,21,4,2,27,1,0,0,1,9,19,1,4,2,2,2,2,31.8,False,False,False,cho20220410
04/10/22,WAS,CHO,Deni Avdija,SF,31,12,5,4,21,1,0,1,2,5,12,1,5,1,1,1,4,26.0,False,False,False,cho20220410
04/10/22,WAS,CHO,Daniel Gafford,C,27,13,7,1,21,1,2,1,5,4,9,0,0,5,10,3,4,30.9,False,False,False,cho20220410
04/10/22,WAS,CHO,Corey Kispert,SF,25,20,3,1,24,0,0,0,0,8,12,4,8,0,0,0,3,25.1,False,False,False,cho20220410
04/10/22,WAS,CHO,Raul Neto,PG,22,9,1,2,12,2,0,0,0,3,6,0,0,3,3,0,1,19.2,False,False,False,cho20220410
04/10/22,WAS,CHO,Tomas Satoransky,SG,20,5,6,9,20,1,0,1,2,2,3,1,1,0,0,2,4,27.7,False,False,False,cho20220410
04/10/22,WAS,CHO,Anthony Gill,PF,19,9,8,2,19,0,0,1,1,3,10,1,2,2,2,4,4,20.6,False,False,False,cho20220410
04/10/22,WAS,CHO,Vernon Carey,C,18,11,7,0,18,1,1,1,2,4,7,0,0,3,8,5,2,24.4,False,False,False,cho20220410
04/10/22,WAS,CHO,Ish Smith,PG,17,8,0,2,10,3,0,3,1,4,9,0,0,0,0,0,0,17.0,False,False,False,cho20220410
04/10/22,WAS,CHO,Isaiah Todd,PF,17,0,1,1,2,2,0,2,1,0,3,0,2,0,0,0,1,6.7,False,False,False,cho20220410
04/10/22,WAS,CHO,Jordan Schakel,SG,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.2,False,False,False,cho20220410
04/10/22,WAS,CHO,Cassius Winston,PG,4,0,0,1,1,0,0,0,1,0,3,0,1,0,0,0,0,1.5,False,False,False,cho20220410
04/10/22,CLE,MIL,Caris LeVert,SG,28,6,0,6,12,2,0,1,3,2,7,0,5,2,2,0,0,20.0,False,True,True,cle20220410
04/10/22,CLE,MIL,Cedi Osman,SF,27,15,4,2,21,1,0,1,4,6,10,2,4,1,2,0,4,24.8,False,True,True,cle20220410
04/10/22,CLE,MIL,Rajon Rondo,PG,24,6,4,13,23,1,0,1,4,2,5,2,4,0,0,0,4,32.3,False,True,True,cle20220410
04/10/22,CLE,MIL,Darius Garland,PG,23,11,2,8,21,0,0,0,0,4,7,3,5,0,0,0,2,25.4,False,True,True,cle20220410
04/10/22,CLE,MIL,Evan Mobley,PF,22,18,10,1,29,0,4,1,0,8,13,0,0,2,4,3,7,42.5,False,True,True,cle20220410
04/10/22,CLE,MIL,Lamar Stevens,PF,20,8,3,2,13,0,1,3,1,4,10,0,0,0,0,2,1,14.6,False,True,True,cle20220410
04/10/22,CLE,MIL,Lauri Markkanen,SF,20,23,7,0,30,0,0,0,1,8,11,4,7,3,3,0,7,31.4,False,True,True,cle20220410
04/10/22,CLE,MIL,Dylan Windler,SF,18,2,3,2,7,0,0,0,4,1,3,0,2,0,0,1,2,8.6,False,True,True,cle20220410
04/10/22,CLE,MIL,Isaac Okoro,SF,17,4,2,2,8,0,0,0,3,2,4,0,0,0,0,1,1,9.4,False,True,True,cle20220410
04/10/22,CLE,MIL,Kevin Love,C,14,32,10,2,44,1,0,0,1,10,16,8,11,4,6,2,8,50.0,False,True,True,cle20220410
04/10/22,CLE,MIL,Moses Brown,C,9,8,2,0,10,0,0,0,3,4,5,0,0,0,0,1,1,10.4,False,True,True,cle20220410
04/10/22,CLE,MIL,Brandon Goodwin,PG,7,0,0,1,1,0,0,2,2,0,2,0,0,0,0,0,0,-0.5,False,True,True,cle20220410
04/10/22,CLE,MIL,RJ Nembhard,SG,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.2,False,True,True,cle20220410
04/10/22,MIL,CLE,Jordan Nwora,SF,44,24,10,4,38,0,1,2,1,7,23,3,8,7,7,1,9,43.0,False,False,False,cle20220410
04/10/22,MIL,CLE,Sandro Mamukelashvili,PF,42,28,13,4,45,1,0,2,2,10,18,2,5,6,6,3,10,50.6,False,False,False,cle20220410
04/10/22,MIL,CLE,Thanasis Antetokounmpo,SF,40,27,5,2,34,0,1,5,3,9,14,1,3,8,10,0,5,34.0,False,False,False,cle20220410
04/10/22,MIL,CLE,Lindell Wigginton,PG,40,18,3,8,29,1,0,2,4,7,15,2,6,2,6,1,2,34.6,False,False,False,cle20220410
04/10/22,MIL,CLE,Rayjon Tucker,SG,39,15,4,4,23,2,0,1,2,5,7,3,3,2,3,2,2,30.8,False,False,False,cle20220410
04/10/22,MIL,CLE,Jevon Carter,PG,33,3,6,5,14,3,0,0,1,1,11,1,5,0,0,1,5,26.7,False,False,False,cle20220410
04/10/22,MIL,CLE,Jrue Holiday,PG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,False,False,False,cle20220410
04/10/22,DAL,SAS,Luka Doncic,PG,28,26,8,9,43,2,1,4,1,8,18,2,5,8,8,1,7,54.1,False,True,True,dal20220410
04/10/22,DAL,SAS,Dorian Finney-Smith,PF,27,16,3,1,20,1,0,0,0,6,7,4,5,0,0,0,3,24.1,False,True,True,dal20220410
04/10/22,DAL,SAS,Reggie Bullock,SF,26,4,3,2,9,0,0,1,3,1,6,1,3,1,1,1,2,9.6,False,True,True,dal20220410
04/10/22,DAL,SAS,Dwight Powell,C,25,12,7,2,21,0,1,3,2,5,6,0,0,2,6,3,4,23.4,False,True,True,dal20220410
04/10/22,DAL,SAS,Jalen Brunson,SG,24,18,6,5,29,0,0,1,0,7,13,3,7,1,2,0,6,31.7,False,True,True,dal20220410
04/10/22,DAL,SAS,Marquese Chriss,PF,21,6,3,0,9,0,0,0,3,2,7,0,0,2,2,3,0,9.6,False,True,True,dal20220410
04/10/22,DAL,SAS,Spencer Dinwiddie,PG,17,8,3,5,16,1,0,1,1,3,7,2,4,0,0,0,3,21.1,False,True,True,dal20220410
04/10/22,DAL,SAS,Josh Green,SG,17,7,3,2,12,0,0,2,3,3,5,1,3,0,0,1,2,11.6,False,True,True,dal20220410
04/10/22,DAL,SAS,Theo Pinson,SF,13,16,1,2,19,0,0,2,1,5,5,4,4,2,2,0,1,18.2,False,True,True,dal20220410
04/10/22,DAL,SAS,Davis Bertans,PF,12,8,1,0,9,1,0,0,1,3,4,2,3,0,0,0,1,12.2,False,True,True,dal20220410
04/10/22,DAL,SAS,Trey Burke,PG,9,3,1,4,8,0,0,0,0,1,3,1,1,0,0,0,1,10.2,False,True,True,dal20220410
04/10/22,DAL,SAS,Moses Wright,PF,7,2,2,1,5,0,1,0,0,0,0,0,0,2,2,0,2,8.9,False,True,True,dal20220410
04/10/22,DAL,SAS,Boban Marjanovic,C,7,4,2,1,7,0,0,2,1,2,4,0,1,0,0,1,1,5.9,False,True,True,dal20220410
04/10/22,SAS,DAL,Keldon Johnson,SF,33,24,6,3,33,4,0,0,2,8,19,1,6,7,7,0,6,47.7,False,False,False,dal20220410
04/10/22,SAS,DAL,Devin Vassell,SF,31,15,4,3,22,1,0,2,1,4,11,3,8,4,4,1,3,25.3,False,False,False,dal20220410
04/10/22,SAS,DAL,Dejounte Murray,PG,31,17,1,7,25,3,0,2,2,5,15,1,6,6,6,0,1,35.7,False,False,False,dal20220410
04/10/22,SAS,DAL,Jakob Poeltl,C,28,12,10,0,22,1,1,1,3,6,11,0,0,0,0,4,6,29.0,False,False,False,dal20220410
04/10/22,SAS,DAL,Josh Richardson,SG,28,18,3,1,22,1,0,2,1,6,12,4,7,2,2,0,3,24.1,False,False,False,dal20220410
04/10/22,SAS,DAL,Tre Jones,PG,20,12,1,6,19,2,0,0,2,5,9,2,4,0,0,0,1,28.2,False,False,False,dal20220410
04/10/22,SAS,DAL,Joshua Primo,SF,18,4,2,1,7,0,1,0,2,2,2,0,0,0,0,0,2,10.9,False,False,False,dal20220410
04/10/22,SAS,DAL,Zach Collins,C,15,8,2,4,14,3,1,1,3,3,3,0,0,2,2,0,2,27.4,False,False,False,dal20220410
04/10/22,SAS,DAL,Keita Bates-Diop,SF,13,8,4,1,13,0,0,0,0,3,6,0,0,2,2,2,2,14.3,False,False,False,dal20220410
04/10/22,SAS,DAL,Joe Wieskamp,SG,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.2,False,False,False,dal20220410
04/10/22,SAS,DAL,Jock Landale,C,4,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2.0,False,False,False,dal20220410
04/10/22,SAS,DAL,Devontae Cacok,PF,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.2,False,False,False,dal20220410
04/10/22,DEN,LAL,Bryn Forbes,SG,36,24,1,1,26,1,0,1,2,6,14,5,11,7,7,0,1,28.7,False,True,False,den20220410
04/10/22,DEN,LAL,Davon Reed,SG,29,14,3,4,21,1,0,3,2,6,10,2,3,0,3,0,3,23.6,False,True,False,den20220410
04/10/22,DEN,LAL,Zeke Nnaji,PF,26,5,2,2,9,0,0,1,3,1,9,0,4,3,3,1,1,9.4,False,True,False,den20220410
04/10/22,DEN,LAL,Bones Hyland,SG,24,17,4,6,27,0,3,2,3,6,15,2,9,3,3,0,4,37.8,False,True,False,den20220410
04/10/22,DEN,LAL,Markus Howard,SG,24,25,3,1,29,1,0,0,5,8,17,2,8,7,8,2,1,33.1,False,True,False,den20220410
04/10/22,DEN,LAL,DeMarcus Cousins,C,23,17,9,5,31,1,2,3,5,5,7,2,3,5,6,4,5,41.3,False,True,False,den20220410
04/10/22,DEN,LAL,Vlatko Cancar,PF,23,2,8,4,14,0,0,1,5,1,2,0,0,0,2,2,6,16.6,False,True,False,den20220410
04/10/22,DEN,LAL,Jeff Green,PF,23,16,2,2,20,0,1,1,3,7,8,0,1,2,2,0,2,23.4,False,True,False,den20220410
04/10/22,DEN,LAL,Austin Rivers,SG,22,7,4,1,12,1,0,0,2,3,7,1,4,0,0,0,4,16.3,False,True,False,den20220410
04/10/22,DEN,LAL,JaMychal Green,PF,22,11,9,3,23,3,1,1,3,5,7,0,1,1,2,2,7,37.3,False,True,False,den20220410
04/10/22,DEN,LAL,Facundo Campazzo,PG,8,3,0,4,7,2,0,1,1,1,4,1,3,0,0,0,0,14.0,False,True,False,den20220410
04/10/22,LAL,DEN,Stanley Johnson,PF,46,15,8,3,26,0,0,2,4,5,9,1,4,4,4,0,8,27.1,False,False,True,den20220410
04/10/22,LAL,DEN,Austin Reaves,SG,41,31,16,10,57,2,1,3,0,7,17,3,5,14,14,6,10,71.2,False,False,True,den20220410
04/10/22,LAL,DEN,Wenyen Gabriel,PF,38,14,10,3,27,0,2,0,4,6,13,0,1,2,5,5,5,36.5,False,False,True,den20220410
04/10/22,LAL,DEN,Malik Monk,SG,35,41,4,1,46,0,0,3,2,14,25,7,14,6,6,1,3,44.3,False,False,True,den20220410
04/10/22,LAL,DEN,Wayne Ellington,SG,29,18,2,0,20,0,1,0,2,6,10,4,8,2,2,0,2,23.4,False,False,True,den20220410
04/10/22,LAL,DEN,Mason Jones,SG,23,9,5,3,17,1,0,0,4,1,3,0,1,7,8,0,5,22.5,False,False,True,den20220410
04/10/22,LAL,DEN,Mac McClung,PG,21,6,3,1,10,1,1,2,5,2,5,1,3,1,1,0,3,15.1,False,False,True,den20220410
04/10/22,LAL,DEN,D.J. Augustin,PG,15,2,1,2,5,0,0,2,2,0,4,0,4,2,2,0,1,4.2,False,False,True,den20220410
04/10/22,LAL,DEN,Talen Horton-Tucker,SG,13,10,1,3,14,0,1,1,1,3,8,0,3,4,5,1,0,17.7,False,False,True,den20220410
04/10/22,HOU,ATL,Kevin Porter,PG,40,26,8,6,40,0,0,2,1,10,24,6,12,0,0,2,6,42.6,False,True,False,hou20220410
04/10/22,HOU,ATL,Jalen Green,SG,39,41,1,3,45,1,0,0,1,14,26,4,11,9,11,0,1,49.7,False,True,False,hou20220410
04/10/22,HOU,ATL,Alperen Sengun,C,34,9,6,8,23,0,1,1,4,4,12,1,6,0,0,1,5,30.2,False,True,False,hou20220410
04/10/22,HOU,ATL,Garrison Mathews,SG,31,14,6,0,20,1,1,0,2,4,7,3,6,3,3,0,6,27.2,False,True,False,hou20220410
04/10/22,HOU,ATL,Jae'Sean Tate,PF,30,5,2,2,9,0,1,1,3,2,4,1,1,0,0,2,0,12.4,False,True,False,hou20220410
04/10/22,HOU,ATL,Josh Christopher,SG,19,6,1,3,10,1,0,1,4,2,6,0,3,2,4,0,1,13.7,False,True,False,hou20220410
04/10/22,HOU,ATL,KJ Martin,SF,17,11,1,0,12,0,0,0,2,4,6,2,4,1,2,0,1,12.2,False,True,False,hou20220410
04/10/22,HOU,ATL,Usman Garuba,PF,13,0,7,1,8,0,0,0,2,0,2,0,2,0,0,0,7,9.9,False,True,False,hou20220410
04/10/22,HOU,ATL,David Nwaba,SF,12,2,2,1,5,1,1,0,0,1,2,0,1,0,0,1,1,11.9,False,True,False,hou20220410
04/10/22,ATL,HOU,Trae Young,PG,34,28,5,11,44,0,0,5,4,10,20,4,7,4,4,1,4,45.5,False,False,True,hou20220410
04/10/22,ATL,HOU,De'Andre Hunter,SF,32,22,2,0,24,0,0,2,1,7,13,4,4,4,5,0,2,22.4,False,False,True,hou20220410
04/10/22,ATL,HOU,Danilo Gallinari,PF,31,26,4,2,32,0,1,2,2,9,14,6,8,2,2,1,3,34.8,False,False,True,hou20220410
04/10/22,ATL,HOU,Kevin Huerter,SF,30,11,5,5,21,0,0,1,3,4,8,3,6,0,0,0,5,23.5,False,False,True,hou20220410
04/10/22,ATL,HOU,Bogdan Bogdanovic,SG,27,14,6,7,27,2,0,0,1,5,14,4,9,0,3,0,6,37.7,False,False,True,hou20220410
04/10/22,ATL,HOU,Clint Capela,C,23,18,13,0,31,1,2,0,2,7,10,0,0,4,4,7,6,42.6,False,False,True,hou20220410
04/10/22,ATL,HOU,Onyeka Okongwu,C,22,8,9,1,18,0,1,1,5,3,4,0,0,2,2,1,8,22.3,False,False,True,hou20220410
04/10/22,ATL,HOU,Delon Wright,SG,22,2,2,3,7,1,0,0,0,0,1,0,1,2,2,1,1,11.9,False,False,True,hou20220410
04/10/22,ATL,HOU,Timothe Luwawu-Cabarrot,SF,7,0,2,0,2,0,0,1,0,0,1,0,1,0,0,1,1,1.4,False,False,True,hou20220410
04/10/22,ATL,HOU,Jalen Johnson,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,False,True,hou20220410
04/10/22,ATL,HOU,Kevin Knox,SF,1,1,2,0,3,0,0,0,1,0,2,0,2,1,2,1,1,3.4,False,False,True,hou20220410
04/10/22,ATL,HOU,Skylar Mays,SG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,False,True,hou20220410
04/10/22,ATL,HOU,Sharife Cooper,PG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,False,True,hou20220410
04/10/22,LAC,OKC,Amir Coffey,SG,42,35,13,5,53,0,1,2,1,13,22,7,10,2,2,2,11,59.1,False,True,True,lac20220410
04/10/22,LAC,OKC,Brandon Boston,SG,38,18,7,5,30,1,1,1,1,8,15,0,2,2,4,1,6,38.9,False,True,True,lac20220410
04/10/22,LAC,OKC,Luke Kennard,SG,27,20,3,4,27,0,0,1,1,7,17,4,10,2,2,1,2,28.6,False,True,True,lac20220410
04/10/22,LAC,OKC,Xavier Moon,SG,26,17,3,7,27,1,1,2,1,8,11,1,3,0,0,0,3,35.1,False,True,True,lac20220410
04/10/22,LAC,OKC,Isaiah Hartenstein,C,24,12,6,6,24,1,1,0,1,4,7,1,2,3,3,3,3,34.2,False,True,True,lac20220410
04/10/22,LAC,OKC,Terance Mann,SF,24,10,5,3,18,0,2,1,0,4,7,1,2,1,1,0,5,25.5,False,True,True,lac20220410
04/10/22,LAC,OKC,Ivica Zubac,C,23,12,11,2,25,0,2,1,2,6,10,0,0,0,0,4,7,33.2,False,True,True,lac20220410
04/10/22,LAC,OKC,Rodney Hood,PF,20,5,3,2,10,0,0,0,2,1,1,1,1,2,2,0,3,11.6,False,True,True,lac20220410
04/10/22,LAC,OKC,Robert Covington,PF,12,9,6,0,15,1,0,1,2,3,7,3,5,0,0,1,5,18.2,False,True,True,lac20220410
04/10/22,OKC,LAC,Georgios Kalaitzakis,SF,48,17,6,3,26,2,0,3,4,6,15,3,6,2,4,1,5,31.7,False,False,False,lac20220410
04/10/22,OKC,LAC,Zavier Simpson,PG,45,17,9,7,33,1,1,2,3,7,15,1,3,2,2,1,8,42.3,False,False,False,lac20220410
04/10/22,OKC,LAC,Jaylen Hoard,SF,45,14,15,3,32,1,1,1,2,6,20,1,6,1,1,6,9,41.5,False,False,False,lac20220410
04/10/22,OKC,LAC,Melvin Frazier,SG,43,8,4,1,13,0,0,0,4,4,16,0,6,0,0,1,3,14.3,False,False,False,lac20220410
04/10/22,OKC,LAC,Vit Krejci,SG,40,16,3,2,21,0,0,1,3,7,17,2,8,0,0,2,1,21.6,False,False,False,lac20220410
04/10/22,OKC,LAC,Isaiah Roby,PF,18,16,3,1,20,2,0,1,0,7,15,2,5,0,2,1,2,26.1,False,False,False,lac20220410
04/10/22,MEM,BOS,John Konchar,SG,39,17,13,10,40,2,1,2,1,7,11,1,4,2,5,7,6,54.6,False,True,False,mem20220410
04/10/22,MEM,BOS,Xavier Tillman,PF,35,5,4,2,11,2,0,1,3,2,10,0,3,1,1,3,1,17.8,False,True,False,mem20220410
04/10/22,MEM,BOS,Jarrett Culver,SG,31,14,2,1,17,1,0,2,3,5,16,2,6,2,5,0,2,18.9,False,True,False,mem20220410
04/10/22,MEM,BOS,Santi Aldama,PF,31,20,10,4,34,2,0,4,3,7,16,2,5,4,6,6,4,40.0,False,True,False,mem20220410
04/10/22,MEM,BOS,Ziaire Williams,SF,27,18,4,1,23,1,0,0,1,6,18,4,11,2,2,1,3,27.3,False,True,False,mem20220410
04/10/22,MEM,BOS,Yves Pons,SF,25,6,2,1,9,0,3,0,3,2,7,2,6,0,0,0,2,18.9,False,True,False,mem20220410
04/10/22,MEM,BOS,Kyle Anderson,PF,25,16,7,3,26,3,1,0,0,6,11,1,3,3,4,1,6,40.9,False,True,False,mem20220410
04/10/22,MEM,BOS,De'Anthony Melton,SG,24,14,3,5,22,0,1,1,2,4,13,3,9,3,4,1,2,27.1,False,True,False,mem20220410
04/10/22,BOS,MEM,Jayson Tatum,SF,26,31,9,3,43,1,0,5,2,11,14,6,8,3,3,0,9,44.3,False,False,True,mem20220410
04/10/22,BOS,MEM,Marcus Smart,PG,25,4,3,6,13,1,0,2,1,2,7,0,4,0,0,1,2,17.6,False,False,True,mem20220410
04/10/22,BOS,MEM,Daniel Theis,C,25,11,9,3,23,0,0,0,1,5,8,0,1,1,1,5,4,26.3,False,False,True,mem20220410
04/10/22,BOS,MEM,Al Horford,C,23,13,6,2,21,0,1,2,0,6,8,1,1,0,0,0,6,24.2,False,False,True,mem20220410
04/10/22,BOS,MEM,Jaylen Brown,SF,23,18,3,4,25,0,0,3,4,8,16,2,7,0,0,0,3,24.6,False,False,True,mem20220410
04/10/22,BOS,MEM,Grant Williams,PF,19,9,3,1,13,0,1,1,3,2,7,1,4,4,4,1,2,16.1,False,False,True,mem20220410
04/10/22,BOS,MEM,Derrick White,SG,19,8,4,3,15,0,0,0,0,3,5,1,3,1,1,1,3,17.3,False,False,True,mem20220410
04/10/22,BOS,MEM,Payton Pritchard,PG,15,12,4,4,20,1,0,0,1,4,8,2,5,2,2,2,2,25.8,False,False,True,mem20220410
04/10/22,BOS,MEM,Aaron Nesmith,SF,15,5,3,0,8,0,0,1,5,1,4,1,4,2,2,0,3,7.6,False,False,True,mem20220410
04/10/22,BOS,MEM,Luke Kornet,C,13,10,5,2,17,0,0,0,2,5,7,0,1,0,0,3,2,19.0,False,False,True,mem20220410
04/10/22,BOS,MEM,Sam Hauser,SF,9,5,2,1,8,0,0,0,0,2,4,1,3,0,0,0,2,8.9,False,False,True,mem20220410
04/10/22,BOS,MEM,Malik Fitts,PF,9,7,3,2,12,0,0,0,0,3,4,1,1,0,0,1,2,13.6,False,False,True,mem20220410
04/10/22,BOS,MEM,Brodric Thomas,SG,8,3,2,3,8,1,0,1,1,1,2,1,1,0,0,0,2,11.9,False,False,True,mem20220410
04/10/22,BOS,MEM,Matt Ryan,SF,5,3,0,0,3,1,0,0,0,1,5,1,5,0,0,0,0,6.0,False,False,True,mem20220410
04/10/22,MIN,CHI,Jaylen Nowell,SG,21,15,0,2,17,0,1,1,0,6,12,3,5,0,0,0,0,20.0,False,True,False,min20220410
04/10/22,MIN,CHI,Naz Reid,C,21,14,5,0,19,0,2,2,4,6,10,2,4,0,0,2,3,24.0,False,True,False,min20220410
04/10/22,MIN,CHI,Josh Okogie,SG,21,13,3,2,18,2,1,0,4,5,7,0,1,3,4,3,0,28.6,False,True,False,min20220410
04/10/22,MIN,CHI,Jordan McLaughlin,PG,19,2,2,4,8,0,1,2,1,1,1,0,0,0,0,0,2,11.4,False,True,False,min20220410
04/10/22,MIN,CHI,Anthony Edwards,SG,18,8,0,1,9,1,0,1,1,3,8,0,4,2,2,0,0,11.5,False,True,False,min20220410
04/10/22,MIN,CHI,Greg Monroe,C,18,9,3,5,17,2,2,3,2,4,8,0,0,1,2,1,2,29.1,False,True,False,min20220410
04/10/22,MIN,CHI,Jaden McDaniels,PF,17,8,0,1,9,1,2,1,3,3,7,1,4,1,1,0,0,17.5,False,True,False,min20220410
04/10/22,MIN,CHI,Leandro Bolmaro,SF,17,11,3,4,18,0,0,0,1,4,9,1,1,2,2,1,2,20.6,False,True,False,min20220410
04/10/22,MIN,CHI,Jake Layman,SF,16,10,3,0,13,1,0,0,0,3,3,1,1,3,4,0,3,16.6,False,True,False,min20220410
04/10/22,MIN,CHI,Malik Beasley,SG,15,8,1,1,10,0,0,0,1,3,9,2,6,0,0,0,1,10.7,False,True,False,min20220410
04/10/22,MIN,CHI,Nathan Knight,PF,15,17,8,3,28,0,0,1,4,7,12,1,3,2,3,2,6,30.1,False,True,False,min20220410
04/10/22,MIN,CHI,Jarred Vanderbilt,PF,14,0,3,1,4,0,0,2,1,0,2,0,1,0,0,0,3,3.1,False,True,False,min20220410
04/10/22,MIN,CHI,Patrick Beverley,PG,14,5,1,4,10,0,0,0,1,1,3,0,1,3,4,0,1,12.2,False,True,False,min20220410
04/10/22,MIN,CHI,McKinley Wright,PG,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.0,False,True,False,min20220410
04/10/22,CHI,MIN,Ayo Dosunmu,SG,44,26,5,6,37,2,0,7,2,9,18,3,6,5,7,2,3,40.0,False,False,True,min20220410
04/10/22,CHI,MIN,Patrick Williams,PF,41,35,4,4,43,0,1,5,2,10,21,3,4,12,14,0,4,43.8,False,False,True,min20220410
04/10/22,CHI,MIN,Troy Brown,SF,39,17,11,4,32,2,0,2,1,7,13,2,6,1,1,2,9,40.2,False,False,True,min20220410
